Iteration,Error_1,Error_2,Error_3,Error_Mean,Loss_1,Loss_2,Loss_3,Loss_Mean,Score,Features_n,Alpha,Lambda,Lambda_bias,Coef1_1,Coef2_1,Coef3_1,Coef4_1,Rési1_1,Rési2_1,Rési3_1,Rési4_1,Coef1_2,Coef2_2,Coef3_2,Coef4_2,Rési1_2,Rési2_2,Rési3_2,Rési4_2,Coef1_3,Coef2_3,Coef3_3,Coef4_3,Rési1_3,Rési2_3,Rési3_3,Rési4_3,Coef1_4,Coef2_4,Coef3_4,Coef4_4,Rési1_4,Rési2_4,Rési3_4,Rési4_4,PosInitiale_1,PosInitiale_2,PosInitiale_3,PosInitiale_4,Logging
4689,0.278846,0.226415,0.365385,0.290215333333333,1.123606,0.810416,0.929518,0.954513333333333,0.277014405204444,13,0.373496015234812,0.218062862952565,2.20162971005407,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1
4690,0.269231,0.216981,0.365385,0.283865666666667,1.123546,0.800153,0.929736,0.951145,0.269997409521667,13,0.378118179481699,0.217528031070215,1.74790170567879,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1
4691,0.278846,0.226415,0.365385,0.290215333333333,1.123095,0.810676,0.929638,0.954469666666667,0.277001732468222,13,0.372297193921402,0.213140560801815,1.49411075914936,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1
4692,0.269231,0.216981,0.365385,0.283865666666667,1.124065,0.801044,0.929783,0.951630666666667,0.270135273613778,13,0.384677834059343,0.221759015770756,2.15930219786581,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1
4693,0.269231,0.216981,0.365385,0.283865666666667,1.123613,0.800499,0.929861,0.951324333333333,0.270048316097889,13,0.377882283649346,0.220550610856429,1.57341178815274,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1
4694,0.269231,0.216981,0.365385,0.283865666666667,1.124178,0.800732,0.929727,0.951545666666667,0.270111145032111,13,0.380780504885433,0.225023906267251,2.36738809306634,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1
4695,0.269231,0.216981,0.365385,0.283865666666667,1.123859,0.799743,0.929589,0.951063666666667,0.269974321780778,13,0.375800241997425,0.221400315742588,2.31288848028177,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1
4696,0.269231,0.216981,0.365385,0.283865666666667,1.124175,0.800895,0.929803,0.951624333333333,0.270133475797889,13,0.380606095884397,0.226232911902194,2.21327757430112,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1
4697,0.269231,0.216981,0.365385,0.283865666666667,1.123562,0.800456,0.929102,0.95104,0.269967603626667,13,0.372239117554395,0.225197406309963,1.29316826857235,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1
4698,0.269231,0.216981,0.365385,0.283865666666667,1.123811,0.800552,0.929676,0.951346333333333,0.270054561142556,13,0.382155117001424,0.217950371400538,2.12865317433157,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1
4699,0.269231,0.216981,0.365385,0.283865666666667,1.123578,0.802101,0.928657,0.951445333333333,0.270082663843556,13,0.385694285247607,0.221691048416162,0.803267957689468,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1
4700,0.269231,0.216981,0.365385,0.283865666666667,1.123643,0.800222,0.92969,0.951185,0.270008764148333,13,0.378620958560634,0.217945847800025,1.92652364053274,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1
4701,0.278846,0.226415,0.365385,0.290215333333333,1.123207,0.81114,0.928983,0.954443333333333,0.276994090131111,13,0.370319774022785,0.219350289579169,1.18628823693663,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1
4702,0.269231,0.216981,0.365385,0.283865666666667,1.123954,0.801784,0.930031,0.951923,0.270218257010333,13,0.383288976272214,0.224656534776051,1.59474004738881,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1
4703,0.269231,0.216981,0.365385,0.283865666666667,1.124325,0.80043,0.929549,0.951434666666667,0.270079635943111,13,0.382070245867831,0.223720923700563,2.87564884445072,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1
4704,0.269231,0.216981,0.365385,0.283865666666667,1.124042,0.800574,0.929782,0.951466,0.270088530400667,13,0.378473172436407,0.225302611949486,2.12111378260448,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1
4705,0.278846,0.226415,0.365385,0.290215333333333,1.123134,0.810423,0.929593,0.954383333333333,0.276976677211111,13,0.368036196655019,0.215748941926976,1.58483365087158,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1
4706,0.269231,0.216981,0.365385,0.283865666666667,1.12402,0.800685,0.929941,0.951548666666667,0.270111996629111,13,0.371989183430991,0.231653774103799,1.75673911734946,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1
4707,0.269231,0.226415,0.365385,0.287010333333333,1.123861,0.810531,0.929543,0.954645,0.273992979665,13,0.367814242486054,0.225876500668494,2.35888718944299,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1
4708,0.269231,0.216981,0.365385,0.283865666666667,1.124079,0.801249,0.929933,0.951753666666667,0.270170189090778,13,0.380117617692222,0.227053189941357,1.87660978236858,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1
4709,0.269231,0.216981,0.365385,0.283865666666667,1.123964,0.802424,0.929366,0.951918,0.270216837682,13,0.384603946557419,0.226955835484862,1.25531283570771,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1
4710,0.269231,0.226415,0.365385,0.287010333333333,1.123846,0.810669,0.929527,0.954680666666667,0.274003216366889,13,0.371563437711023,0.222983208156052,2.40258494670598,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1
4711,0.278846,0.226415,0.365385,0.290215333333333,1.123506,0.810505,0.929543,0.954518,0.277015759542667,13,0.369220139332463,0.219753719291895,2.02758516354998,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1
4712,0.269231,0.216981,0.365385,0.283865666666667,1.123615,0.800293,0.929727,0.951211666666667,0.270016333899445,13,0.379634415136105,0.217427618420755,1.83572117812497,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1
4713,0.269231,0.216981,0.365385,0.283865666666667,1.123957,0.801193,0.929873,0.951674333333333,0.270147669081222,13,0.38120085890091,0.223675115751482,1.88082276933664,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1
4714,0.269231,0.216981,0.365385,0.283865666666667,1.123924,0.801844,0.930112,0.95196,0.27022876004,13,0.382046256607911,0.226199704389518,1.42269838574462,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1
4715,0.269231,0.226415,0.365385,0.287010333333333,1.123732,0.810448,0.929576,0.954585333333333,0.273975854715111,13,0.368433031958562,0.224121491743589,2.16895904403393,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1
4716,0.278846,0.226415,0.365385,0.290215333333333,1.123224,0.81033,0.929385,0.954313,0.276956265399333,13,0.371462767938934,0.211669462754139,2.10074733776251,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1
4717,0.269231,0.216981,0.365385,0.283865666666667,1.123891,0.800483,0.929767,0.951380333333333,0.270064212575222,13,0.376728397826138,0.223967990943914,1.99888888246132,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1
4718,0.269231,0.216981,0.365385,0.283865666666667,1.123984,0.80077,0.929745,0.951499666666667,0.270098087211444,13,0.382810973215008,0.221146996338784,2.15433175817469,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1
4719,0.278846,0.216981,0.365385,0.287070666666667,1.123701,0.799865,0.929542,0.951036,0.273014538544,13,0.38232542678528,0.214178656560139,2.2945719980616,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1
4720,0.269231,0.216981,0.365385,0.283865666666667,1.123913,0.80073,0.929884,0.951509,0.270100736624333,13,0.375459964873679,0.226906297662064,1.78840508002005,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1
4721,0.269231,0.216981,0.365385,0.283865666666667,1.123869,0.800586,0.92978,0.951411666666667,0.270073107032778,13,0.380073950471202,0.221690397211237,1.97078862485538,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1
4722,0.269231,0.216981,0.365385,0.283865666666667,1.123873,0.800612,0.929813,0.951432666666667,0.270079068211778,13,0.378210135163039,0.22345442735912,1.90189487594617,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1
4723,0.269231,0.226415,0.365385,0.287010333333333,1.123746,0.810649,0.929645,0.95468,0.274003025026667,13,0.369419476064866,0.224771320847526,2.04893823526106,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1
4724,0.269231,0.216981,0.365385,0.283865666666667,1.123579,0.800758,0.929914,0.951417,0.270074620983,13,0.377437617394934,0.221121255450648,1.44694026811451,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1
4725,0.269231,0.216981,0.375,0.287070666666667,1.124376,0.800025,0.932384,0.952261666666667,0.273366391491111,13,0.37700525958011,0.227200830485543,2.97250898295168,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1
4726,0.269231,0.216981,0.365385,0.283865666666667,1.124113,0.800485,0.929699,0.951432333333333,0.270078973589889,13,0.378653610648492,0.224974804054195,2.35285023935997,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1
4727,0.269231,0.216981,0.365385,0.283865666666667,1.123904,0.801215,0.929922,0.951680333333333,0.270149372275222,13,0.381597972436066,0.223373890292148,1.74158789279041,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1
4728,0.269231,0.216981,0.365385,0.283865666666667,1.12422,0.801459,0.929858,0.951845666666667,0.270196304732111,13,0.384928445904055,0.225035872264256,2.15704502487196,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1
4729,0.269231,0.216981,0.365385,0.283865666666667,1.124298,0.800401,0.929577,0.951425333333333,0.270076986530222,13,0.381152801416198,0.224310087146825,2.79027418628619,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1
4730,0.269231,0.216981,0.365385,0.283865666666667,1.124405,0.801762,0.929806,0.951991,0.270237559875667,13,0.387954633636815,0.225219199896573,2.42747824268066,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1
4731,0.269231,0.216981,0.365385,0.283865666666667,1.1239,0.800518,0.929693,0.951370333333333,0.270061373918556,13,0.382606223806516,0.219247726727535,2.17713745374583,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1
4732,0.269231,0.216981,0.365385,0.283865666666667,1.12395,0.800103,0.929718,0.951257,0.270029202476333,13,0.373004568354267,0.226550319581955,2.12150670673846,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1
4733,0.269231,0.216981,0.365385,0.283865666666667,1.123821,0.799818,0.929643,0.951094,0.269982932372667,13,0.375740259363615,0.221694369957938,2.16967686856542,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1
4734,0.269231,0.216981,0.365385,0.283865666666667,1.12412,0.800713,0.929739,0.951524,0.270104994609333,13,0.38187620976356,0.223653344502387,2.29020221643457,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1
4735,0.269231,0.216981,0.365385,0.283865666666667,1.123908,0.802045,0.929936,0.951963,0.270229611637,13,0.392432431092305,0.216841896242621,1.75189445656797,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1
4736,0.269231,0.216981,0.365385,0.283865666666667,1.124026,0.800836,0.929786,0.951549333333333,0.270112185872889,13,0.380134187805311,0.224053289092471,2.10666852661137,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1
4737,0.278846,0.226415,0.365385,0.290215333333333,1.123732,0.810289,0.929432,0.954484333333333,0.277005988959778,13,0.370841491148588,0.220253724934242,2.48958435531325,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1
4738,0.269231,0.216981,0.365385,0.283865666666667,1.123757,0.800434,0.929644,0.951278333333333,0.270035258277222,13,0.383236460327789,0.2159930360798,2.14418681595373,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1
4739,0.269231,0.216981,0.365385,0.283865666666667,1.123991,0.80007,0.929557,0.951206,0.270014725327333,13,0.380904956452171,0.219579416815438,2.53615052067482,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1
4740,0.269231,0.216981,0.365385,0.283865666666667,1.124146,0.800659,0.929703,0.951502666666667,0.270098938808445,13,0.381477140739392,0.223755386395407,2.38588413615715,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1
4741,0.269231,0.216981,0.365385,0.283865666666667,1.123898,0.801107,0.929948,0.951651,0.270141045549,13,0.377014098900774,0.22663534701741,1.66638983025427,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1
4742,0.269231,0.216981,0.365385,0.283865666666667,1.123406,0.800342,0.929857,0.951201666666667,0.270013495242778,13,0.376717169835598,0.218191715046131,1.3927325764399,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1
4743,0.278846,0.226415,0.365385,0.290215333333333,1.123589,0.810546,0.929564,0.954566333333333,0.277029786617111,13,0.374795463671777,0.217680355686619,2.10193471527253,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1
4744,0.269231,0.216981,0.365385,0.283865666666667,1.124249,0.801468,0.929841,0.951852666666667,0.270198291791778,13,0.384873488853717,0.225264581780344,2.21572737942909,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1
4745,0.278846,0.216981,0.365385,0.287070666666667,1.123491,0.799597,0.929499,0.950862333333333,0.272964683938222,13,0.380463268309089,0.211589451070672,2.17611637769533,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1
4746,0.269231,0.226415,0.365385,0.287010333333333,1.123712,0.810668,0.929622,0.954667333333333,0.273999389562444,13,0.371652636238204,0.22243526127966,2.07921799082473,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1
4747,0.269231,0.216981,0.365385,0.283865666666667,1.124026,0.800724,0.929721,0.951490333333333,0.270095437798556,13,0.381244693515697,0.222384137825363,2.2373612726562,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1
4748,0.269231,0.216981,0.365385,0.283865666666667,1.124035,0.800118,0.929786,0.951313,0.270045098953667,13,0.371067785996297,0.230131623161817,2.0539678545175,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1
4749,0.269231,0.216981,0.365385,0.283865666666667,1.123972,0.800223,0.929687,0.951294,0.270039705506,13,0.377951901827085,0.223158650947256,2.2385763983403,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1
4750,0.269231,0.216981,0.365385,0.283865666666667,1.123828,0.79975,0.929636,0.951071333333333,0.269976498084222,13,0.374027237004349,0.222811125244624,2.17840785394594,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1
4751,0.269231,0.216981,0.365385,0.283865666666667,1.124102,0.799597,0.929388,0.951029,0.269964481104333,13,0.379030932509597,0.2197358674998,3.00895690367891,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1
4752,0.269231,0.226415,0.375,0.290215333333333,1.124238,0.810244,0.932135,0.955539,0.277312069398,13,0.377053221426584,0.22117348432219,3.40491672787187,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1
4753,0.269231,0.216981,0.365385,0.283865666666667,1.123613,0.800303,0.929805,0.951240333333333,0.270024471381889,13,0.375276493085232,0.221393895425566,1.66326760769958,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1
4754,0.269231,0.216981,0.365385,0.283865666666667,1.12375,0.800258,0.92973,0.951246,0.270026079954,13,0.379037235316188,0.219850827306509,1.9526319540743,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1
4755,0.278846,0.226415,0.365385,0.290215333333333,1.12321,0.811395,0.928977,0.954527333333333,0.277018468219111,13,0.375422872399716,0.216001384832198,1.23018024207585,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1
4756,0.269231,0.216981,0.365385,0.283865666666667,1.123495,0.800599,0.929089,0.951061,0.269973564805667,13,0.373799704231229,0.222989032104533,1.26665776802521,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1
4757,0.269231,0.216981,0.365385,0.283865666666667,1.123671,0.800282,0.92971,0.951221,0.270018983312333,13,0.377767770947195,0.219197895877907,1.91000804301452,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1
4758,0.278846,0.226415,0.365385,0.290215333333333,1.123766,0.810607,0.929437,0.954603333333333,0.277040524584444,13,0.375885160199695,0.217604107689687,2.54361465993666,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1
4759,0.269231,0.216981,0.365385,0.283865666666667,1.123751,0.800296,0.929763,0.95127,0.27003289273,13,0.377726090263676,0.221201148943413,1.88249729409753,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1
4760,0.269231,0.216981,0.365385,0.283865666666667,1.123756,0.799699,0.92964,0.951031666666667,0.269965238079444,13,0.375245423530406,0.221003012919465,2.1110130225262,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1
4761,0.269231,0.216981,0.365385,0.283865666666667,1.123683,0.800309,0.929706,0.951232666666667,0.270022295078445,13,0.378299320004359,0.218983775559489,1.93162467860823,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1
4762,0.269231,0.216981,0.365385,0.283865666666667,1.123963,0.800184,0.929652,0.951266333333333,0.270031851889222,13,0.379448655678456,0.221539446006765,2.30844505581964,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1
4763,0.269231,0.226415,0.365385,0.287010333333333,1.123941,0.810249,0.929403,0.954531,0.273960260487,13,0.373121250408058,0.221343602904524,2.78132451484398,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1
4764,0.269231,0.216981,0.365385,0.283865666666667,1.123948,0.801356,0.929991,0.951765,0.270173406235,13,0.37969855859948,0.226260424611566,1.64941077643186,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1
4765,0.278846,0.216981,0.365385,0.287070666666667,1.123428,0.79986,0.929714,0.951000666666667,0.273004395380444,13,0.376414548017689,0.216558184510063,1.67262039306717,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1
4766,0.269231,0.216981,0.365385,0.283865666666667,1.123819,0.800224,0.929726,0.951256333333333,0.270029013232556,13,0.375043104211947,0.223392380340618,2.00008529666555,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1
4767,0.269231,0.216981,0.365385,0.283865666666667,1.123624,0.799899,0.929694,0.951072333333333,0.269976781949889,13,0.376316663084327,0.219189900663812,1.88956043782517,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1
4768,0.269231,0.226415,0.365385,0.287010333333333,1.123827,0.810305,0.929456,0.954529333333333,0.273959782136444,13,0.375171362437086,0.219256655303946,2.55614149248496,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1
4769,0.278846,0.216981,0.365385,0.287070666666667,1.123553,0.799647,0.929636,0.950945333333333,0.272988510803556,13,0.376110672934581,0.217393001999872,1.93459847757048,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1
4770,0.269231,0.216981,0.365385,0.283865666666667,1.123638,0.800565,0.929878,0.951360333333333,0.270058535261889,13,0.377642254932755,0.221327298049308,1.56460115769804,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1
4771,0.269231,0.216981,0.365385,0.283865666666667,1.12366,0.799793,0.929632,0.951028333333333,0.269964291860556,13,0.376094733938226,0.218929107569606,2.04218757982797,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1
4772,0.269231,0.226415,0.365385,0.287010333333333,1.123925,0.810483,0.929511,0.954639666666667,0.273991448943222,13,0.373953780263369,0.222341997922067,2.52807515375185,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1
4773,0.269231,0.226415,0.365385,0.287010333333333,1.123925,0.810353,0.929402,0.95456,0.273968583786667,13,0.375498363077665,0.219617308564187,2.77749718436966,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1
4774,0.269231,0.216981,0.365385,0.283865666666667,1.123933,0.80069,0.929813,0.951478666666667,0.270092126032445,13,0.377847233684682,0.22456161315634,1.95655649885115,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1
4775,0.269231,0.216981,0.365385,0.283865666666667,1.123853,0.799789,0.929623,0.951088333333333,0.269981323800556,13,0.374994208716029,0.222365451012112,2.23355770138661,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1
